,Date-Time,Grade,CO Flow_mean,CO Flow_std,Process Air Flow_mean,Process Air Flow_std,NG Flow_mean,NG Flow_std,Conversion Oil Temp_mean,Conversion Oil Temp_std,Process Air Temp_mean,Process Air Temp_std,CO Nozzle Pressure_mean,CO Nozzle Pressure_std,Reactor Pressure_mean,Reactor Pressure_std,Coverage Area_mean,Coverage Area_std
110,2025-09-21T07:00:00.000,N326,4800,0,9004.739654834459,2.025205861289615,486.3958892506917,0.42737664554379046,186.1980720082601,0.07139527514107596,876.7884342966715,0.3065599347428292,14.910133740266163,0.03148948758063469,0.334461097265625,0.00028852666348855505,72.61133333333333,0.04846380856619201
111,2025-09-21T08:00:00.000,N326,4800,0,9004.71409098915,2.561100584129971,486.70223504079183,0.3155346585894237,186.22098955485026,0.06443103229167445,875.9905380889893,0.4015057273348506,14.863045497910182,0.013004768192123206,0.33535262594451903,0.0002265906290966201,72.65583333333333,0.19204117999745246
112,2025-09-21T09:00:00.000,N326,4800,0,8993.194120280748,2.9410911762947123,486.42731924031574,0.4056668052360712,186.11011708221437,0.06599442299584504,876.4893547871908,1.3748443922135014,14.958458690325418,0.05225515202191111,0.33447113675587975,0.00046355869685305127,72.304,0.1361894105852372
113,2025-09-21T10:00:00.000,N326,4800,0,8994.40075463067,6.0901749249775206,486.4808089630127,0.5572842044895336,186.17716211598713,0.028330784461576414,876.9046401275634,1.2758870495224763,14.97652454422315,0.017251134450608163,0.335074477579244,0.0016649654742502107,72.36216666666667,0.10447097771718948
114,2025-09-21T11:00:00.000,N326,4800,0,9022.370538832383,7.509563790716406,489.24159859313966,0.5672607149441677,186.10844138463338,0.19644112716369702,876.4122127522787,0.23178552327289123,14.902137057463328,0.01808041342004329,0.34035670148213704,0.0015749343829866349,72.09166666666667,0.23696507009356324
115,2025-09-21T12:00:00.000,N326,4800,0,9039.906540764281,11.181700637863806,489.18928603719075,0.6388198706501211,185.8824333155314,0.24383851202013754,876.0032454620361,0.39615470764232197,14.895150400908788,0.01654228113512338,0.34236313973337806,0.0009682853875017188,72.27766666666666,0.21892227607752496
116,2025-09-21T13:00:00.000,N326,4800,0,9085.76444851953,11.20387602507065,490.9282389506022,1.4462464662342753,185.47937811787924,0.07433788483706884,877.8515519063315,1.7670970287261452,14.80875698442459,0.03263162564799361,0.3432345257207235,0.0013184898560964068,72.842,0.32233821666989104
117,2025-09-21T14:00:00.000,N326,4800,0,9100.789270230523,6.45619544084155,491.65034979044594,0.6727879554584969,185.7900697423299,0.31112892143945803,878.9211557932535,0.382200290836422,15.10728643304507,0.6323975622414082,0.3454089266876221,0.0007846088164869192,74.56866666666666,3.695684570474656
118,2025-09-21T15:00:00.000,N326,4800,0,9110.73340216055,19.684503823392415,489.4282502532959,2.4749155074948135,186.03241843287148,0.15149212321342206,878.5605780456543,0.321292236197297,15.228323740625381,0.7734601828993569,0.34277231697947186,0.0027575734056483315,81.09100000000001,0.7593622080160256
119,2025-09-21T16:00:00.000,N326,4800,0,9010.569846917522,28.09448308611524,486.0893434346517,0.4948648349093704,186.20481554845173,0.19246348766356747,877.2592940500896,0.993239247081263,14.84377048142751,0.016639739807828416,0.3405767173116048,0.0013223714223064538,80.93566666666666,0.12088133146311442
120,2025-09-21T17:00:00.000,N326,4800,0,8973.411157567112,4.14859604519483,486.1544170608521,0.4168786195257851,186.38378393122355,0.21260426342754735,876.7160340199789,0.5410645096927029,14.792988192939758,0.01063275141206364,0.3416763626831054,0.0004330354069559563,80.82533333333333,0.06948487711831644
121,2025-09-21T18:00:00.000,N326,4800,0,8984.205484428507,4.323381071038803,486.59530045674643,0.15100210569365657,186.5969367403666,0.11767591144960239,878.3361083404541,1.1278600668245646,14.790707442744573,0.005366741584689689,0.3438059642110189,0.0006424540181232119,80.903,0.03226051364656645
